Train Caffe Model Done,,,,,,,,,,
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10623_left.png ,Level2 PNG ,51.1500%,Level0 PNG ,45.4100%,Level1 PNG ,3.4400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1351_left.png ,Level4 PNG ,99.9800%,Level0 PNG ,0.0200%,Level2 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10252_right.png ,Level1 PNG ,65.2900%,Level0 PNG ,31.3300%,Level2 PNG ,3.3700%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1786_left.png ,Level2 PNG ,81.0500%,Level0 PNG ,16.3900%,Level1 PNG ,2.5600%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1029_right.png ,Level1 PNG ,68.7800%,Level2 PNG ,31.2100%,Level0 PNG ,0.0200%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1680_left.png ,Level0 PNG ,82.1300%,Level3 PNG ,9.6900%,Level1 PNG ,8.0800%,Level4 PNG ,0.0900%,Level2 PNG ,0.0200%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1136_right.png ,Level1 PNG ,99.9500%,Level0 PNG ,0.0500%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10612_left.png ,Level0 PNG ,99.5400%,Level1 PNG ,0.4600%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1120_left.png ,Level2 PNG ,91.500%,Level1 PNG ,7.1400%,Level3 PNG ,1.3600%,Level0 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1929_left.png ,Level0 PNG ,99.9600%,Level2 PNG ,0.0300%,Level1 PNG ,0.0100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10610_right.png ,Level0 PNG ,94.1600%,Level1 PNG ,5.7900%,Level3 PNG ,0.0400%,Level2 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10731_left.png ,Level1 PNG ,99.200%,Level2 PNG ,0.800%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1242_left.png ,Level1 PNG ,75.0500%,Level0 PNG ,24.9300%,Level2 PNG ,0.0200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10407_left.png ,Level0 PNG ,54.3200%,Level2 PNG ,27.1200%,Level1 PNG ,18.5600%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1075_right.png ,Level0 PNG ,92.9800%,Level1 PNG ,5.6900%,Level2 PNG ,1.3200%,Level4 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10149_left.png ,Level0 PNG ,99.7100%,Level1 PNG ,0.2200%,Level2 PNG ,0.0700%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1610_left.png ,Level1 PNG ,99.00%,Level0 PNG ,1.00%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1660_left.png ,Level2 PNG ,99.8400%,Level1 PNG ,0.1600%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10643_left.png ,Level1 PNG ,76.4800%,Level0 PNG ,23.500%,Level2 PNG ,0.0200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1393_right.png ,Level0 PNG ,95.4300%,Level1 PNG ,4.3900%,Level2 PNG ,0.1800%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1880_right.png ,Level0 PNG ,52.300%,Level1 PNG ,47.1700%,Level2 PNG ,0.3400%,Level4 PNG ,0.1900%,Level3 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10492_right.png ,Level0 PNG ,83.800%,Level2 PNG ,11.8400%,Level4 PNG ,3.5300%,Level3 PNG ,0.8300%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10566_left.png ,Level1 PNG ,50.800%,Level0 PNG ,48.7100%,Level2 PNG ,0.4900%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10343_left.png ,Level0 PNG ,99.7900%,Level1 PNG ,0.2100%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1887_left.png ,Level0 PNG ,87.7700%,Level1 PNG ,12.1300%,Level2 PNG ,0.100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1713_left.png ,Level2 PNG ,100%,Level0 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10675_right.png ,Level0 PNG ,65.3400%,Level1 PNG ,34.6500%,Level4 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1192_right.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10276_right.png ,Level0 PNG ,91.4400%,Level1 PNG ,8.5600%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10542_left.png ,Level2 PNG ,93.0200%,Level0 PNG ,5.6700%,Level1 PNG ,1.2800%,Level4 PNG ,0.0400%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/111_left.png ,Level0 PNG ,100%,Level1 PNG ,0%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1228_left.png ,Level0 PNG ,95.7900%,Level4 PNG ,2.8100%,Level2 PNG ,1.3600%,Level1 PNG ,0.0400%,Level3 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1040_right.png ,Level1 PNG ,99.2500%,Level0 PNG ,0.7500%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1550_left.png ,Level1 PNG ,54.6900%,Level0 PNG ,45.3100%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1889_right.png ,Level0 PNG ,99.9800%,Level2 PNG ,0.0200%,Level1 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10413_left.png ,Level0 PNG ,100%,Level1 PNG ,0%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10028_left.png ,Level0 PNG ,97.400%,Level1 PNG ,1.8100%,Level2 PNG ,0.600%,Level4 PNG ,0.1800%,Level3 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1055_left.png ,Level2 PNG ,84.200%,Level1 PNG ,9.1400%,Level0 PNG ,6.6600%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10723_left.png ,Level0 PNG ,99.8400%,Level1 PNG ,0.1500%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1408_right.png ,Level0 PNG ,99.9200%,Level1 PNG ,0.0800%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10722_left.png ,Level0 PNG ,46.9200%,Level2 PNG ,40.7700%,Level1 PNG ,10.6300%,Level3 PNG ,1.3800%,Level4 PNG ,0.300%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1058_left.png ,Level2 PNG ,100%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1424_left.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10487_right.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10624_left.png ,Level0 PNG ,94.6200%,Level1 PNG ,5.3800%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1504_left.png ,Level0 PNG ,79.2800%,Level2 PNG ,19.6600%,Level1 PNG ,1.0600%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1638_left.png ,Level0 PNG ,66.8300%,Level2 PNG ,32.4400%,Level1 PNG ,0.7300%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10028_right.png ,Level0 PNG ,100%,Level1 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10377_left.png ,Level0 PNG ,99.8300%,Level2 PNG ,0.1200%,Level1 PNG ,0.0500%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1579_right.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10669_right.png ,Level0 PNG ,99.9800%,Level2 PNG ,0.0200%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1724_right.png ,Level0 PNG ,99.9500%,Level4 PNG ,0.0300%,Level1 PNG ,0.0200%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1688_right.png ,Level1 PNG ,49.5700%,Level2 PNG ,42.4500%,Level0 PNG ,7.9800%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1297_left.png ,Level0 PNG ,99.4200%,Level2 PNG ,0.5700%,Level1 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10427_left.png ,Level0 PNG ,32.0900%,Level2 PNG ,31.6500%,Level3 PNG ,24.2200%,Level4 PNG ,11.8900%,Level1 PNG ,0.1600%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1710_right.png ,Level2 PNG ,96.00%,Level0 PNG ,3.8800%,Level1 PNG ,0.1200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1116_right.png ,Level1 PNG ,71.0900%,Level0 PNG ,28.9100%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10495_left.png ,Level0 PNG ,99.9900%,Level1 PNG ,0.0100%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1772_left.png ,Level0 PNG ,77.5400%,Level1 PNG ,14.5400%,Level4 PNG ,6.0600%,Level2 PNG ,1.8300%,Level3 PNG ,0.0300%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1349_right.png ,Level2 PNG ,91.0300%,Level0 PNG ,7.2700%,Level4 PNG ,1.4100%,Level3 PNG ,0.2900%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1294_left.png ,Level1 PNG ,99.8500%,Level0 PNG ,0.1100%,Level2 PNG ,0.0400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1508_right.png ,Level1 PNG ,55.4800%,Level0 PNG ,40.8700%,Level2 PNG ,3.6500%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1506_right.png ,Level1 PNG ,99.9600%,Level0 PNG ,0.0400%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10130_right.png ,Level0 PNG ,89.7100%,Level1 PNG ,10.2900%,Level4 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10636_right.png ,Level2 PNG ,56.3700%,Level1 PNG ,43.5900%,Level0 PNG ,0.0400%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1396_left.png ,Level0 PNG ,97.5500%,Level1 PNG ,2.4500%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/159_right.png ,Level0 PNG ,99.9900%,Level1 PNG ,0.0100%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10650_right.png ,Level2 PNG ,100%,Level0 PNG ,0%,Level4 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10241_left.png ,Level0 PNG ,53.5100%,Level1 PNG ,34.5600%,Level2 PNG ,11.9400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10352_right.png ,Level0 PNG ,96.0400%,Level2 PNG ,2.8800%,Level1 PNG ,1.0100%,Level4 PNG ,0.0700%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10495_right.png ,Level0 PNG ,95.6400%,Level2 PNG ,4.3600%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10534_left.png ,Level2 PNG ,55.5300%,Level4 PNG ,44.4300%,Level1 PNG ,0.0300%,Level0 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10622_right.png ,Level2 PNG ,99.4600%,Level4 PNG ,0.5200%,Level0 PNG ,0.0200%,Level3 PNG ,0%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1698_left.png ,Level0 PNG ,46.9600%,Level2 PNG ,40.2200%,Level1 PNG ,12.6500%,Level4 PNG ,0.1800%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/157_right.png ,Level0 PNG ,72.1300%,Level1 PNG ,27.8700%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/122_left.png ,Level1 PNG ,88.0900%,Level0 PNG ,11.9100%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1878_right.png ,Level2 PNG ,76.800%,Level0 PNG ,22.8500%,Level1 PNG ,0.1900%,Level3 PNG ,0.0900%,Level4 PNG ,0.0700%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1330_right.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1744_left.png ,Level4 PNG ,99.600%,Level0 PNG ,0.3600%,Level2 PNG ,0.0400%,Level3 PNG ,0%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1608_left.png ,Level2 PNG ,99.8500%,Level0 PNG ,0.1200%,Level3 PNG ,0.0200%,Level4 PNG ,0.0100%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10587_right.png ,Level1 PNG ,95.7100%,Level0 PNG ,3.9100%,Level2 PNG ,0.3500%,Level4 PNG ,0.0200%,Level3 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10552_right.png ,Level0 PNG ,99.8800%,Level1 PNG ,0.100%,Level2 PNG ,0.0100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10116_left.png ,Level2 PNG ,99.5300%,Level1 PNG ,0.4700%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/122_right.png ,Level0 PNG ,95.7600%,Level1 PNG ,4.2400%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1550_right.png ,Level0 PNG ,85.7600%,Level1 PNG ,14.2400%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1688_left.png ,Level2 PNG ,72.4300%,Level1 PNG ,24.1400%,Level0 PNG ,3.4300%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1586_left.png ,Level1 PNG ,94.4400%,Level2 PNG ,5.5600%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1202_right.png ,Level1 PNG ,99.9900%,Level0 PNG ,0.0100%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1751_right.png ,Level0 PNG ,96.6300%,Level2 PNG ,3.3500%,Level4 PNG ,0.0100%,Level3 PNG ,0.0100%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1431_right.png ,Level1 PNG ,99.3800%,Level2 PNG ,0.6200%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10162_right.png ,Level2 PNG ,94.6300%,Level0 PNG ,5.2300%,Level3 PNG ,0.1200%,Level1 PNG ,0.0200%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1396_right.png ,Level0 PNG ,99.9900%,Level1 PNG ,0.0100%,Level4 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1881_right.png ,Level2 PNG ,99.9900%,Level0 PNG ,0%,Level3 PNG ,0%,Level1 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10194_right.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10660_right.png ,Level1 PNG ,81.0900%,Level0 PNG ,18.900%,Level2 PNG ,0.0100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1862_left.png ,Level0 PNG ,98.9700%,Level1 PNG ,0.9700%,Level3 PNG ,0.0500%,Level2 PNG ,0.0100%,Level4 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10558_right.png ,Level2 PNG ,67.0100%,Level1 PNG ,32.9900%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10409_right.png ,Level0 PNG ,99.900%,Level2 PNG ,0.100%,Level3 PNG ,0%,Level1 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/194_right.png ,Level2 PNG ,91.0800%,Level0 PNG ,8.5300%,Level1 PNG ,0.3900%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1823_right.png ,Level0 PNG ,100%,Level1 PNG ,0%,Level3 PNG ,0%,Level2 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1667_right.png ,Level0 PNG ,76.7300%,Level1 PNG ,23.1500%,Level2 PNG ,0.1200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10265_left.png ,Level2 PNG ,100%,Level0 PNG ,0%,Level4 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10115_right.png ,Level2 PNG ,100%,Level0 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10218_right.png ,Level2 PNG ,45.1400%,Level0 PNG ,23.5900%,Level4 PNG ,18.4500%,Level3 PNG ,12.7900%,Level1 PNG ,0.0400%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10636_left.png ,Level1 PNG ,96.9700%,Level2 PNG ,3.0300%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10126_left.png ,Level0 PNG ,69.1500%,Level1 PNG ,30.8200%,Level2 PNG ,0.0300%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10426_right.png ,Level2 PNG ,99.9500%,Level1 PNG ,0.0400%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/149_right.png ,Level0 PNG ,92.700%,Level1 PNG ,7.300%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1737_right.png ,Level0 PNG ,61.7400%,Level2 PNG ,38.1100%,Level4 PNG ,0.1500%,Level3 PNG ,0%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/167_right.png ,Level1 PNG ,96.5500%,Level2 PNG ,3.4500%,Level3 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10523_right.png ,Level1 PNG ,74.8800%,Level0 PNG ,25.0900%,Level2 PNG ,0.0400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10391_left.png ,Level0 PNG ,100%,Level1 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10170_left.png ,Level2 PNG ,99.7100%,Level0 PNG ,0.2800%,Level3 PNG ,0%,Level1 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/177_left.png ,Level2 PNG ,83.6400%,Level3 PNG ,14.0200%,Level0 PNG ,1.8200%,Level1 PNG ,0.5200%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10523_left.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10163_left.png ,Level0 PNG ,99.9800%,Level1 PNG ,0.0100%,Level2 PNG ,0.0100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1055_right.png ,Level0 PNG ,98.600%,Level2 PNG ,1.2900%,Level1 PNG ,0.100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10251_right.png ,Level0 PNG ,96.0300%,Level2 PNG ,1.8300%,Level3 PNG ,1.5900%,Level1 PNG ,0.5100%,Level4 PNG ,0.0400%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10141_right.png ,Level0 PNG ,99.9700%,Level1 PNG ,0.0300%,Level4 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10265_right.png ,Level2 PNG ,99.9900%,Level0 PNG ,0.0100%,Level4 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1092_left.png ,Level0 PNG ,53.6800%,Level1 PNG ,30.8200%,Level2 PNG ,15.0400%,Level4 PNG ,0.3300%,Level3 PNG ,0.1300%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/174_left.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1070_right.png ,Level0 PNG ,36.9400%,Level1 PNG ,33.9500%,Level2 PNG ,29.1100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10295_left.png ,Level0 PNG ,99.9500%,Level2 PNG ,0.0500%,Level1 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10368_left.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1528_right.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1849_right.png ,Level2 PNG ,99.7300%,Level0 PNG ,0.2400%,Level1 PNG ,0.0400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10046_right.png ,Level4 PNG ,89.2600%,Level0 PNG ,8.9700%,Level1 PNG ,1.7500%,Level2 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1678_left.png ,Level0 PNG ,99.900%,Level2 PNG ,0.100%,Level4 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/1505_right.png ,Level1 PNG ,90.6100%,Level0 PNG ,9.3100%,Level2 PNG ,0.0700%,Level3 PNG ,0%,Level4 PNG ,0%
