Train Caffe Model Done,,,,,,,,,,
/home/ubuntu/ImageSet/Level0_PNG/1302_left.png ,Level0 PNG ,97.26%,Level1 PNG ,1.98%,Level2 PNG ,0.72%,Level4 PNG ,0.02%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1289_left.png ,Level1 PNG ,62.15%,Level2 PNG ,22.55%,Level0 PNG ,14.19%,Level3 PNG ,0.87%,Level4 PNG ,0.24%
/home/ubuntu/ImageSet/Level0_PNG/177_right.png ,Level0 PNG ,92.36%,Level1 PNG ,4.67%,Level2 PNG ,2.78%,Level4 PNG ,0.16%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/10284_left.png ,Level0 PNG ,82.48%,Level1 PNG ,14.65%,Level2 PNG ,2.85%,Level3 PNG ,0.01%,Level4 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1634_left.png ,Level0 PNG ,56.3%,Level2 PNG ,23.03%,Level4 PNG ,20.29%,Level1 PNG ,0.23%,Level3 PNG ,0.15%
/home/ubuntu/ImageSet/Level0_PNG/1093_right.png ,Level2 PNG ,89.86%,Level0 PNG ,7.97%,Level4 PNG ,1.57%,Level1 PNG ,0.58%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/1283_right.png ,Level0 PNG ,67.79%,Level1 PNG ,19.48%,Level2 PNG ,12.23%,Level3 PNG ,0.4%,Level4 PNG ,0.1%
/home/ubuntu/ImageSet/Level0_PNG/10553_left.png ,Level0 PNG ,57.18%,Level2 PNG ,28.11%,Level1 PNG ,12.34%,Level4 PNG ,2.13%,Level3 PNG ,0.24%
/home/ubuntu/ImageSet/Level0_PNG/1297_left.png ,Level0 PNG ,48.52%,Level1 PNG ,30.85%,Level2 PNG ,20.5%,Level3 PNG ,0.12%,Level4 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/1929_right.png ,Level2 PNG ,55.31%,Level0 PNG ,37.61%,Level1 PNG ,6.98%,Level3 PNG ,0.07%,Level4 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/1688_right.png ,Level0 PNG ,68.46%,Level2 PNG ,17.23%,Level1 PNG ,12.78%,Level4 PNG ,0.91%,Level3 PNG ,0.62%
/home/ubuntu/ImageSet/Level0_PNG/10484_right.png ,Level0 PNG ,91.97%,Level1 PNG ,7.12%,Level2 PNG ,0.67%,Level4 PNG ,0.21%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level0_PNG/10612_left.png ,Level0 PNG ,61.91%,Level2 PNG ,29.16%,Level1 PNG ,8.83%,Level3 PNG ,0.09%,Level4 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/10353_right.png ,Level0 PNG ,92.41%,Level1 PNG ,6.49%,Level2 PNG ,1.07%,Level4 PNG ,0.02%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1823_left.png ,Level0 PNG ,88.32%,Level2 PNG ,7.53%,Level1 PNG ,2.73%,Level4 PNG ,1.38%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level0_PNG/1589_right.png ,Level2 PNG ,90.23%,Level1 PNG ,8.55%,Level3 PNG ,0.62%,Level0 PNG ,0.41%,Level4 PNG ,0.19%
/home/ubuntu/ImageSet/Level0_PNG/1289_right.png ,Level2 PNG ,82.7%,Level0 PNG ,8.25%,Level1 PNG ,6.93%,Level4 PNG ,2.11%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10194_right.png ,Level0 PNG ,91.48%,Level4 PNG ,3.61%,Level2 PNG ,2.0%,Level1 PNG ,1.97%,Level3 PNG ,0.93%
/home/ubuntu/ImageSet/Level0_PNG/10529_right.png ,Level2 PNG ,55.84%,Level1 PNG ,39.59%,Level0 PNG ,3.25%,Level4 PNG ,0.81%,Level3 PNG ,0.51%
/home/ubuntu/ImageSet/Level0_PNG/10184_left.png ,Level1 PNG ,35.52%,Level0 PNG ,30.15%,Level2 PNG ,17.84%,Level3 PNG ,14.18%,Level4 PNG ,2.32%
/home/ubuntu/ImageSet/Level0_PNG/10610_right.png ,Level0 PNG ,56.03%,Level2 PNG ,23.78%,Level1 PNG ,19.33%,Level3 PNG ,0.56%,Level4 PNG ,0.3%
/home/ubuntu/ImageSet/Level0_PNG/1297_right.png ,Level0 PNG ,85.0%,Level1 PNG ,13.23%,Level2 PNG ,1.73%,Level4 PNG ,0.02%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1272_right.png ,Level0 PNG ,84.63%,Level1 PNG ,8.7%,Level2 PNG ,6.42%,Level4 PNG ,0.19%,Level3 PNG ,0.05%
/home/ubuntu/ImageSet/Level0_PNG/1880_right.png ,Level0 PNG ,80.37%,Level2 PNG ,14.02%,Level1 PNG ,4.95%,Level4 PNG ,0.5%,Level3 PNG ,0.16%
/home/ubuntu/ImageSet/Level0_PNG/1255_left.png ,Level2 PNG ,87.97%,Level0 PNG ,10.12%,Level4 PNG ,1.22%,Level1 PNG ,0.51%,Level3 PNG ,0.19%
/home/ubuntu/ImageSet/Level0_PNG/104_left.png ,Level4 PNG ,47.18%,Level2 PNG ,32.55%,Level0 PNG ,19.98%,Level1 PNG ,0.17%,Level3 PNG ,0.12%
/home/ubuntu/ImageSet/Level0_PNG/1408_right.png ,Level0 PNG ,78.61%,Level1 PNG ,16.82%,Level2 PNG ,4.51%,Level4 PNG ,0.03%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/10352_right.png ,Level0 PNG ,76.34%,Level2 PNG ,19.56%,Level1 PNG ,3.44%,Level4 PNG ,0.41%,Level3 PNG ,0.25%
/home/ubuntu/ImageSet/Level0_PNG/10294_right.png ,Level2 PNG ,69.4%,Level0 PNG ,28.73%,Level4 PNG ,0.94%,Level1 PNG ,0.91%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/10134_right.png ,Level0 PNG ,81.18%,Level1 PNG ,11.12%,Level2 PNG ,6.97%,Level4 PNG ,0.63%,Level3 PNG ,0.11%
/home/ubuntu/ImageSet/Level0_PNG/10563_left.png ,Level0 PNG ,85.86%,Level1 PNG ,10.77%,Level2 PNG ,2.99%,Level3 PNG ,0.21%,Level4 PNG ,0.17%
/home/ubuntu/ImageSet/Level0_PNG/10162_right.png ,Level1 PNG ,91.18%,Level0 PNG ,8.05%,Level2 PNG ,0.7%,Level3 PNG ,0.06%,Level4 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1197_right.png ,Level0 PNG ,79.85%,Level2 PNG ,14.23%,Level1 PNG ,5.02%,Level4 PNG ,0.86%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/194_right.png ,Level1 PNG ,86.35%,Level0 PNG ,9.46%,Level2 PNG ,3.33%,Level3 PNG ,0.48%,Level4 PNG ,0.38%
/home/ubuntu/ImageSet/Level0_PNG/10511_left.png ,Level0 PNG ,97.17%,Level1 PNG ,2.07%,Level2 PNG ,0.71%,Level4 PNG ,0.05%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1102_right.png ,Level0 PNG ,48.85%,Level2 PNG ,36.61%,Level1 PNG ,14.04%,Level4 PNG ,0.48%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/10585_right.png ,Level0 PNG ,72.41%,Level2 PNG ,22.4%,Level1 PNG ,4.63%,Level4 PNG ,0.49%,Level3 PNG ,0.06%
/home/ubuntu/ImageSet/Level0_PNG/10046_left.png ,Level0 PNG ,72.71%,Level4 PNG ,15.84%,Level2 PNG ,9.59%,Level1 PNG ,1.69%,Level3 PNG ,0.16%
/home/ubuntu/ImageSet/Level0_PNG/10042_right.png ,Level1 PNG ,62.41%,Level0 PNG ,36.39%,Level2 PNG ,1.1%,Level3 PNG ,0.06%,Level4 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/1172_right.png ,Level0 PNG ,89.79%,Level2 PNG ,6.57%,Level1 PNG ,3.15%,Level4 PNG ,0.47%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/1161_left.png ,Level0 PNG ,87.33%,Level1 PNG ,12.16%,Level2 PNG ,0.43%,Level3 PNG ,0.08%,Level4 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10404_right.png ,Level0 PNG ,94.4%,Level1 PNG ,5.01%,Level2 PNG ,0.59%,Level3 PNG ,0.0%,Level4 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10664_left.png ,Level0 PNG ,93.46%,Level1 PNG ,5.75%,Level4 PNG ,0.4%,Level2 PNG ,0.38%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10529_left.png ,Level2 PNG ,62.52%,Level1 PNG ,35.92%,Level0 PNG ,1.02%,Level4 PNG ,0.32%,Level3 PNG ,0.22%
/home/ubuntu/ImageSet/Level0_PNG/1826_right.png ,Level0 PNG ,53.17%,Level2 PNG ,24.64%,Level1 PNG ,15.03%,Level3 PNG ,5.2%,Level4 PNG ,1.96%
/home/ubuntu/ImageSet/Level0_PNG/1588_right.png ,Level0 PNG ,76.14%,Level2 PNG ,13.46%,Level1 PNG ,5.74%,Level4 PNG ,2.55%,Level3 PNG ,2.11%
/home/ubuntu/ImageSet/Level0_PNG/1324_left.png ,Level0 PNG ,89.27%,Level1 PNG ,9.64%,Level2 PNG ,0.99%,Level4 PNG ,0.09%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10437_right.png ,Level2 PNG ,72.3%,Level0 PNG ,26.93%,Level1 PNG ,0.62%,Level4 PNG ,0.15%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1422_left.png ,Level0 PNG ,62.4%,Level2 PNG ,25.78%,Level1 PNG ,9.12%,Level4 PNG ,2.5%,Level3 PNG ,0.2%
/home/ubuntu/ImageSet/Level0_PNG/10614_left.png ,Level0 PNG ,92.25%,Level1 PNG ,5.84%,Level2 PNG ,1.73%,Level4 PNG ,0.15%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level0_PNG/10223_right.png ,Level2 PNG ,82.19%,Level1 PNG ,16.18%,Level0 PNG ,0.82%,Level3 PNG ,0.53%,Level4 PNG ,0.28%
/home/ubuntu/ImageSet/Level0_PNG/1563_right.png ,Level0 PNG ,48.04%,Level1 PNG ,28.94%,Level2 PNG ,15.26%,Level4 PNG ,7.58%,Level3 PNG ,0.17%
/home/ubuntu/ImageSet/Level0_PNG/1905_right.png ,Level2 PNG ,55.82%,Level0 PNG ,37.66%,Level4 PNG ,5.88%,Level1 PNG ,0.6%,Level3 PNG ,0.05%
/home/ubuntu/ImageSet/Level0_PNG/1446_left.png ,Level2 PNG ,55.93%,Level4 PNG ,21.65%,Level0 PNG ,17.85%,Level1 PNG ,4.09%,Level3 PNG ,0.47%
/home/ubuntu/ImageSet/Level0_PNG/117_right.png ,Level0 PNG ,53.62%,Level1 PNG ,44.19%,Level2 PNG ,2.05%,Level4 PNG ,0.1%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level0_PNG/10566_left.png ,Level1 PNG ,54.36%,Level0 PNG ,42.64%,Level2 PNG ,2.89%,Level3 PNG ,0.11%,Level4 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1696_left.png ,Level0 PNG ,85.8%,Level1 PNG ,11.26%,Level2 PNG ,2.92%,Level3 PNG ,0.01%,Level4 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10644_right.png ,Level1 PNG ,45.69%,Level0 PNG ,41.46%,Level2 PNG ,12.14%,Level4 PNG ,0.39%,Level3 PNG ,0.31%
/home/ubuntu/ImageSet/Level0_PNG/1507_left.png ,Level2 PNG ,95.86%,Level4 PNG ,3.92%,Level0 PNG ,0.13%,Level1 PNG ,0.06%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/170_left.png ,Level0 PNG ,98.89%,Level1 PNG ,0.63%,Level2 PNG ,0.44%,Level4 PNG ,0.04%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/156_right.png ,Level0 PNG ,76.22%,Level1 PNG ,12.5%,Level2 PNG ,10.51%,Level4 PNG ,0.5%,Level3 PNG ,0.28%
/home/ubuntu/ImageSet/Level0_PNG/1285_right.png ,Level0 PNG ,95.01%,Level1 PNG ,2.3%,Level2 PNG ,2.09%,Level4 PNG ,0.58%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1055_left.png ,Level2 PNG ,57.84%,Level0 PNG ,23.5%,Level1 PNG ,17.64%,Level4 PNG ,0.92%,Level3 PNG ,0.1%
/home/ubuntu/ImageSet/Level0_PNG/1660_right.png ,Level0 PNG ,57.14%,Level1 PNG ,27.97%,Level2 PNG ,14.29%,Level4 PNG ,0.48%,Level3 PNG ,0.12%
/home/ubuntu/ImageSet/Level0_PNG/1611_right.png ,Level2 PNG ,87.34%,Level1 PNG ,6.75%,Level0 PNG ,4.45%,Level4 PNG ,1.16%,Level3 PNG ,0.3%
/home/ubuntu/ImageSet/Level0_PNG/1332_right.png ,Level0 PNG ,86.34%,Level2 PNG ,12.23%,Level1 PNG ,1.09%,Level4 PNG ,0.31%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1499_left.png ,Level0 PNG ,57.26%,Level4 PNG ,17.94%,Level1 PNG ,14.76%,Level2 PNG ,10.0%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/1073_left.png ,Level2 PNG ,56.16%,Level0 PNG ,31.95%,Level1 PNG ,9.97%,Level4 PNG ,1.83%,Level3 PNG ,0.1%
/home/ubuntu/ImageSet/Level0_PNG/1211_left.png ,Level0 PNG ,45.91%,Level2 PNG ,42.34%,Level4 PNG ,10.6%,Level1 PNG ,0.99%,Level3 PNG ,0.16%
/home/ubuntu/ImageSet/Level0_PNG/10623_left.png ,Level0 PNG ,95.22%,Level2 PNG ,4.64%,Level1 PNG ,0.12%,Level4 PNG ,0.02%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1363_left.png ,Level1 PNG ,97.46%,Level0 PNG ,1.94%,Level3 PNG ,0.27%,Level2 PNG ,0.26%,Level4 PNG ,0.07%
/home/ubuntu/ImageSet/Level0_PNG/10643_left.png ,Level2 PNG ,42.63%,Level1 PNG ,32.06%,Level0 PNG ,25.02%,Level3 PNG ,0.18%,Level4 PNG ,0.1%
/home/ubuntu/ImageSet/Level0_PNG/1759_left.png ,Level0 PNG ,97.81%,Level2 PNG ,1.93%,Level1 PNG ,0.23%,Level4 PNG ,0.03%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1907_right.png ,Level0 PNG ,69.98%,Level2 PNG ,16.44%,Level1 PNG ,8.43%,Level4 PNG ,3.64%,Level3 PNG ,1.5%
/home/ubuntu/ImageSet/Level0_PNG/10293_right.png ,Level0 PNG ,96.8%,Level2 PNG ,2.51%,Level1 PNG ,0.6%,Level4 PNG ,0.08%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/186_left.png ,Level0 PNG ,73.9%,Level2 PNG ,24.12%,Level1 PNG ,1.96%,Level3 PNG ,0.01%,Level4 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1713_right.png ,Level2 PNG ,60.62%,Level0 PNG ,20.39%,Level1 PNG ,18.02%,Level3 PNG ,0.51%,Level4 PNG ,0.45%
/home/ubuntu/ImageSet/Level0_PNG/1659_right.png ,Level2 PNG ,51.48%,Level1 PNG ,46.0%,Level3 PNG ,1.25%,Level4 PNG ,1.04%,Level0 PNG ,0.23%
/home/ubuntu/ImageSet/Level0_PNG/1306_left.png ,Level0 PNG ,93.2%,Level1 PNG ,5.63%,Level2 PNG ,1.1%,Level3 PNG ,0.06%,Level4 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1305_right.png ,Level0 PNG ,94.62%,Level1 PNG ,4.22%,Level2 PNG ,0.98%,Level4 PNG ,0.17%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/1052_left.png ,Level0 PNG ,65.44%,Level2 PNG ,21.97%,Level1 PNG ,9.73%,Level4 PNG ,2.54%,Level3 PNG ,0.31%
/home/ubuntu/ImageSet/Level0_PNG/1146_left.png ,Level2 PNG ,61.32%,Level4 PNG ,34.93%,Level0 PNG ,3.73%,Level3 PNG ,0.01%,Level1 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1839_right.png ,Level0 PNG ,84.52%,Level1 PNG ,7.54%,Level2 PNG ,7.0%,Level4 PNG ,0.85%,Level3 PNG ,0.09%
/home/ubuntu/ImageSet/Level0_PNG/1810_left.png ,Level2 PNG ,82.79%,Level0 PNG ,10.13%,Level1 PNG ,6.57%,Level4 PNG ,0.48%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/10552_left.png ,Level0 PNG ,93.71%,Level1 PNG ,5.72%,Level2 PNG ,0.49%,Level4 PNG ,0.05%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/1133_left.png ,Level0 PNG ,82.69%,Level2 PNG ,7.2%,Level1 PNG ,6.3%,Level3 PNG ,2.82%,Level4 PNG ,0.98%
/home/ubuntu/ImageSet/Level0_PNG/1579_left.png ,Level0 PNG ,66.94%,Level1 PNG ,25.49%,Level2 PNG ,7.02%,Level4 PNG ,0.53%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/1119_left.png ,Level0 PNG ,56.95%,Level4 PNG ,20.17%,Level1 PNG ,17.86%,Level2 PNG ,2.7%,Level3 PNG ,2.32%
/home/ubuntu/ImageSet/Level0_PNG/10583_right.png ,Level2 PNG ,38.02%,Level1 PNG ,30.17%,Level0 PNG ,24.81%,Level3 PNG ,5.7%,Level4 PNG ,1.3%
/home/ubuntu/ImageSet/Level0_PNG/1012_right.png ,Level0 PNG ,98.76%,Level1 PNG ,0.95%,Level2 PNG ,0.29%,Level3 PNG ,0.0%,Level4 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1346_right.png ,Level0 PNG ,60.02%,Level2 PNG ,20.58%,Level1 PNG ,9.06%,Level3 PNG ,6.79%,Level4 PNG ,3.54%
/home/ubuntu/ImageSet/Level0_PNG/1869_right.png ,Level4 PNG ,50.84%,Level2 PNG ,37.18%,Level0 PNG ,10.14%,Level1 PNG ,1.71%,Level3 PNG ,0.13%
/home/ubuntu/ImageSet/Level0_PNG/1638_left.png ,Level2 PNG ,54.73%,Level0 PNG ,43.9%,Level1 PNG ,1.33%,Level4 PNG ,0.04%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1766_right.png ,Level0 PNG ,77.94%,Level2 PNG ,16.24%,Level4 PNG ,3.3%,Level1 PNG ,2.5%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/1936_left.png ,Level0 PNG ,69.19%,Level1 PNG ,22.24%,Level4 PNG ,5.63%,Level2 PNG ,2.8%,Level3 PNG ,0.14%
/home/ubuntu/ImageSet/Level0_PNG/1736_right.png ,Level0 PNG ,38.59%,Level2 PNG ,36.46%,Level1 PNG ,24.64%,Level4 PNG ,0.17%,Level3 PNG ,0.14%
/home/ubuntu/ImageSet/Level0_PNG/1650_right.png ,Level0 PNG ,55.17%,Level2 PNG ,39.06%,Level1 PNG ,5.48%,Level4 PNG ,0.18%,Level3 PNG ,0.11%
/home/ubuntu/ImageSet/Level0_PNG/10367_left.png ,Level0 PNG ,98.23%,Level1 PNG ,1.25%,Level2 PNG ,0.45%,Level4 PNG ,0.07%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1659_left.png ,Level0 PNG ,83.59%,Level2 PNG ,12.69%,Level4 PNG ,2.48%,Level1 PNG ,0.7%,Level3 PNG ,0.54%
/home/ubuntu/ImageSet/Level0_PNG/10560_left.png ,Level0 PNG ,92.34%,Level1 PNG ,5.98%,Level4 PNG ,0.96%,Level2 PNG ,0.56%,Level3 PNG ,0.15%
/home/ubuntu/ImageSet/Level0_PNG/1777_left.png ,Level0 PNG ,80.02%,Level2 PNG ,17.63%,Level4 PNG ,1.6%,Level1 PNG ,0.74%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1641_left.png ,Level0 PNG ,91.65%,Level1 PNG ,6.46%,Level2 PNG ,1.42%,Level4 PNG ,0.46%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1660_left.png ,Level2 PNG ,89.52%,Level4 PNG ,6.19%,Level0 PNG ,3.41%,Level1 PNG ,0.82%,Level3 PNG ,0.06%
/home/ubuntu/ImageSet/Level0_PNG/1358_right.png ,Level0 PNG ,77.43%,Level2 PNG ,18.79%,Level1 PNG ,2.26%,Level4 PNG ,1.5%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/119_right.png ,Level0 PNG ,93.62%,Level1 PNG ,3.24%,Level2 PNG ,2.86%,Level4 PNG ,0.23%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level0_PNG/111_left.png ,Level0 PNG ,95.28%,Level2 PNG ,3.61%,Level1 PNG ,1.1%,Level4 PNG ,0.01%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1651_right.png ,Level0 PNG ,92.4%,Level2 PNG ,3.61%,Level1 PNG ,2.97%,Level4 PNG ,0.78%,Level3 PNG ,0.24%
/home/ubuntu/ImageSet/Level0_PNG/10388_right.png ,Level2 PNG ,74.3%,Level0 PNG ,16.14%,Level1 PNG ,8.69%,Level4 PNG ,0.68%,Level3 PNG ,0.18%
/home/ubuntu/ImageSet/Level0_PNG/1929_left.png ,Level2 PNG ,67.52%,Level1 PNG ,17.92%,Level0 PNG ,13.55%,Level3 PNG ,0.96%,Level4 PNG ,0.04%
/home/ubuntu/ImageSet/Level0_PNG/1596_right.png ,Level2 PNG ,98.06%,Level4 PNG ,0.84%,Level1 PNG ,0.57%,Level0 PNG ,0.48%,Level3 PNG ,0.05%
/home/ubuntu/ImageSet/Level0_PNG/10624_right.png ,Level0 PNG ,99.1%,Level1 PNG ,0.46%,Level2 PNG ,0.32%,Level4 PNG ,0.11%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10069_left.png ,Level0 PNG ,60.48%,Level1 PNG ,39.37%,Level2 PNG ,0.07%,Level3 PNG ,0.07%,Level4 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1182_right.png ,Level0 PNG ,68.71%,Level2 PNG ,19.45%,Level1 PNG ,8.59%,Level4 PNG ,2.66%,Level3 PNG ,0.59%
/home/ubuntu/ImageSet/Level0_PNG/1180_left.png ,Level0 PNG ,91.26%,Level2 PNG ,4.68%,Level1 PNG ,3.28%,Level4 PNG ,0.6%,Level3 PNG ,0.17%
/home/ubuntu/ImageSet/Level0_PNG/119_left.png ,Level0 PNG ,95.91%,Level1 PNG ,2.5%,Level2 PNG ,1.42%,Level4 PNG ,0.13%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level0_PNG/10218_right.png ,Level2 PNG ,51.02%,Level0 PNG ,33.16%,Level3 PNG ,7.27%,Level4 PNG ,5.9%,Level1 PNG ,2.65%
/home/ubuntu/ImageSet/Level0_PNG/10137_left.png ,Level0 PNG ,59.43%,Level1 PNG ,17.46%,Level3 PNG ,11.55%,Level2 PNG ,10.74%,Level4 PNG ,0.81%
/home/ubuntu/ImageSet/Level0_PNG/10743_left.png ,Level0 PNG ,98.6%,Level1 PNG ,1.27%,Level2 PNG ,0.09%,Level3 PNG ,0.02%,Level4 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/10636_right.png ,Level2 PNG ,89.62%,Level1 PNG ,7.05%,Level0 PNG ,2.59%,Level4 PNG ,0.55%,Level3 PNG ,0.19%
/home/ubuntu/ImageSet/Level0_PNG/1722_right.png ,Level0 PNG ,65.68%,Level4 PNG ,32.64%,Level2 PNG ,1.64%,Level1 PNG ,0.04%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10206_right.png ,Level1 PNG ,67.34%,Level2 PNG ,26.94%,Level0 PNG ,5.01%,Level3 PNG ,0.4%,Level4 PNG ,0.31%
/home/ubuntu/ImageSet/Level0_PNG/10013_left.png ,Level0 PNG ,93.44%,Level4 PNG ,5.8%,Level1 PNG ,0.51%,Level2 PNG ,0.22%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/1061_right.png ,Level0 PNG ,88.43%,Level2 PNG ,4.98%,Level1 PNG ,3.41%,Level4 PNG ,3.17%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/140_right.png ,Level0 PNG ,63.0%,Level1 PNG ,35.87%,Level2 PNG ,0.74%,Level4 PNG ,0.34%,Level3 PNG ,0.05%
/home/ubuntu/ImageSet/Level0_PNG/1771_right.png ,Level0 PNG ,71.52%,Level2 PNG ,14.04%,Level1 PNG ,13.08%,Level4 PNG ,0.78%,Level3 PNG ,0.57%
/home/ubuntu/ImageSet/Level0_PNG/1202_right.png ,Level0 PNG ,92.45%,Level4 PNG ,5.58%,Level2 PNG ,1.32%,Level1 PNG ,0.59%,Level3 PNG ,0.07%
/home/ubuntu/ImageSet/Level0_PNG/10061_left.png ,Level1 PNG ,61.66%,Level0 PNG ,37.42%,Level2 PNG ,0.68%,Level4 PNG ,0.16%,Level3 PNG ,0.08%
/home/ubuntu/ImageSet/Level0_PNG/1724_left.png ,Level0 PNG ,80.01%,Level2 PNG ,14.94%,Level4 PNG ,3.72%,Level1 PNG ,1.32%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level0_PNG/10401_left.png ,Level2 PNG ,74.88%,Level0 PNG ,21.19%,Level1 PNG ,2.77%,Level4 PNG ,1.15%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10294_left.png ,Level0 PNG ,87.25%,Level4 PNG ,6.81%,Level2 PNG ,5.37%,Level1 PNG ,0.55%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/186_right.png ,Level2 PNG ,57.42%,Level0 PNG ,41.45%,Level1 PNG ,1.07%,Level4 PNG ,0.04%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1772_left.png ,Level0 PNG ,92.09%,Level2 PNG ,3.53%,Level1 PNG ,2.44%,Level4 PNG ,1.93%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/10400_left.png ,Level0 PNG ,49.61%,Level2 PNG ,40.18%,Level1 PNG ,7.81%,Level4 PNG ,2.11%,Level3 PNG ,0.3%
/home/ubuntu/ImageSet/Level0_PNG/1674_right.png ,Level0 PNG ,98.19%,Level1 PNG ,1.48%,Level2 PNG ,0.23%,Level4 PNG ,0.1%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level0_PNG/1058_left.png ,Level0 PNG ,84.37%,Level2 PNG ,13.99%,Level4 PNG ,0.78%,Level3 PNG ,0.44%,Level1 PNG ,0.42%
/home/ubuntu/ImageSet/Level0_PNG/10495_right.png ,Level2 PNG ,83.15%,Level0 PNG ,15.94%,Level1 PNG ,0.86%,Level3 PNG ,0.05%,Level4 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/10130_left.png ,Level0 PNG ,94.85%,Level1 PNG ,5.09%,Level2 PNG ,0.05%,Level4 PNG ,0.01%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level0_PNG/1312_left.png ,Level0 PNG ,77.55%,Level2 PNG ,17.62%,Level1 PNG ,3.48%,Level4 PNG ,1.27%,Level3 PNG ,0.08%
